position,wealth,category,full_name,age,country_of_residence,city_of_residence,source,citizenship,organization,gender,birth_date,last_name,first_name,title,residence_state,residence_region,birth_year,birth_month,birth_day,cpi_country,cpi_change_country,gdp_country,g_tertiary_ed_enroll,g_primary_ed_enroll,life_expectancy,tax_revenue,tax_rate,country_pop,country_lat,country_long,continent
1104,2700,Real Estate,Kei Hoi Pang,57,Hong Kong,Hong Kong,Real estate,China,Unknown,M,1966-01-01,Kei,Hoi Pang,Unknown,No subdivisions info,No subdivisions info,1966,1,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1104,2700,Diversified,Mustafa Rahmi Koc,92,Turkey,Istanbul,Diversified,Turkey,Unknown,M,1930-10-09,Koc,Mustafa Rahmi,Unknown,No subdivisions info,No subdivisions info,1930,10,9,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322,Asia
1104,2700,Finance & Investments,Yuri Kovalchuk & family,71,Russia,St. Petersburg,"Banking, insurance, media",Russia,Unknown,M,1951-07-25,Kovalchuk,Yuri,Unknown,No subdivisions info,No subdivisions info,1951,7,25,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,Europe
1104,2700,Real Estate,Geoffrey Kwok,37,Hong Kong,Hong Kong,Real estate,Hong Kong,Unknown,M,1985-05-01,Kwok,Geoffrey,Unknown,No subdivisions info,No subdivisions info,1985,5,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1104,2700,Real Estate,Jonathan Kwok,31,Hong Kong,Hong Kong,Real Estate,Hong Kong,Unknown,M,1992-03-01,Kwok,Jonathan,Unknown,No subdivisions info,No subdivisions info,1992,3,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1104,2700,Manufacturing,Hans Langer,71,Germany,Gräfelfing,3D printing,Germany,Unknown,M,1952-01-18,Langer,Hans,Unknown,No subdivisions info,No subdivisions info,1952,1,18,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
1104,2700,Manufacturing,Frank Laukien,63,United States,Boston,Scientific equipment,United States,Unknown,M,1960-02-04,Laukien,Frank,Unknown,Massachusetts,Northeast,1960,2,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Real Estate,Maritsa Lazari & family,78,United Kingdom,London,Real estate,United Kingdom,Unknown,F,1944-10-14,Lazari,Maritsa,Unknown,No subdivisions info,No subdivisions info,1944,10,14,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,Europe
1104,2700,Real Estate,Angela Leong,62,Hong Kong,Hong Kong,Casinos,Hong Kong,Unknown,F,1961-03-23,Leong,Angela,Unknown,No subdivisions info,No subdivisions info,1961,3,23,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1104,2700,Technology,Li Zhongchu,59,China,Beijing,Software,China,Unknown,M,1963-08-26,Li,Zhongchu,Unknown,No subdivisions info,No subdivisions info,1963,8,26,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1104,2700,Food & Beverage,Liang Yunchao,54,China,Guangzhou,Nutritional supplements,China,Unknown,M,1969-01-03,Liang,Yunchao,Unknown,No subdivisions info,No subdivisions info,1969,1,3,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1104,2700,Sports,Vincent McMahon,77,United States,Greenwich,Entertainment,United States,Unknown,M,1945-08-24,McMahon,Vincent,Unknown,Connecticut,Northeast,1945,8,24,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Metals & Mining,Patrice Motsepe,61,South Africa,Johannesburg,Mining,South Africa,Unknown,M,1962-01-28,Motsepe,Patrice,Unknown,No subdivisions info,No subdivisions info,1962,1,28,158.93,4.1,351431649241,22.4,100.9,63.9,27.5,29.2,58558270,-30.559482,22.937506,Africa
1104,2700,Telecom,Denis O'Brien,64,Ireland,Dublin,Telecom,Ireland,Unknown,M,1958-04-17,O'Brien,Denis,Unknown,No subdivisions info,No subdivisions info,1958,4,17,No CPI info,No CPI info,513391778882,67.0,102.6,82.1,14.2,46.2,5033164,53.41291,-8.24389,Europe
1104,2700,Diversified,Dan Olsson,76,Sweden,Gothenburg,Diversified,Sweden,Unknown,M,1947-01-01,Olsson,Dan,Unknown,No subdivisions info,No subdivisions info,1947,1,1,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,Europe
1104,2700,Technology,Yuji Otsuka,69,Japan,Tokyo,"Copy machines, software",Japan,Unknown,M,1954-02-13,Otsuka,Yuji,Unknown,No subdivisions info,No subdivisions info,1954,2,13,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,Asia
1104,2700,Fashion & Retail,Pan Dong,58,Hong Kong,Hong Kong,Consumer goods,Canada,Unknown,F,1965-01-01,Pan,Dong,Unknown,No subdivisions info,No subdivisions info,1965,1,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1104,2700,Diversified,Karsanbhai Patel,79,India,Ahmedabad,Consumer goods,India,Unknown,M,1944-01-07,Patel,Karsanbhai,Unknown,No subdivisions info,No subdivisions info,1944,1,7,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
1104,2700,Real Estate,Richard Peery,84,United States,Palo Alto,Real estate,United States,Unknown,M,1938-10-01,Peery,Richard,Unknown,California,West,1938,10,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Healthcare,Wayne Rothbaum,55,United States,Delray Beach,Biotech investing,United States,Unknown,M,1968-02-17,Rothbaum,Wayne,Investor,Florida,South,1968,2,17,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Technology,Jeff Rothschild,68,United States,Palo Alto,Facebook,United States,Meta Platforms,M,1955-01-02,Rothschild,Jeff,Advisor,California,West,1955,1,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Technology,Raj Sardana,63,United States,Atlanta,Technology services,United States,Unknown,M,1960-03-08,Sardana,Raj,Unknown,Georgia,South,1960,3,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Manufacturing,Salil Singhal,75,India,Delhi,Agrochemicals,India,Unknown,M,1947-07-21,Singhal,Salil,Unknown,No subdivisions info,No subdivisions info,1947,7,21,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
1104,2700,Logistics,Alexander Skorobogatko,55,Russia,Moscow,"Real estate, airport",Russia,Unknown,M,1967-09-25,Skorobogatko,Alexander,Unknown,No subdivisions info,No subdivisions info,1967,9,25,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,Europe
1104,2700,Technology,Evan Spiegel,32,United States,Los Angeles,Snapchat,United States,Snap,M,1990-06-04,Spiegel,Evan,Cofounder,California,West,1990,6,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Service,Glen Taylor,81,United States,Mankato,Printing,United States,Unknown,M,1941-04-20,Taylor,Glen,Unknown,Minnesota,Midwest,1941,4,20,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Media & Entertainment,Thomas Tull,52,United States,Pittsburgh,"Movies, investments",United States,Unknown,M,1970-06-11,Tull,Thomas,Unknown,Pennsylvania,Northeast,1970,6,11,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1104,2700,Metals & Mining,Bulat Utemuratov,65,Kazakhstan,Nur-Sultan,"Mining, banking, hotels",Kazakhstan,Unknown,M,1958-01-01,Utemuratov,Bulat,Unknown,No subdivisions info,No subdivisions info,1958,1,1,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930,48.019573,66.923684,Asia
1104,2700,Food & Beverage,Gustav Magnar Witzoe,29,Norway,Kverva,Fish farming,Norway,Unknown,M,1993-04-22,Witzoe,Gustav Magnar,Unknown,No subdivisions info,No subdivisions info,1993,4,22,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896,60.472024,8.468946,Europe
1104,2700,Manufacturing,Wong Man Li,58,Hong Kong,Hong Kong,Furniture,Hong Kong,Unknown,M,1965-02-12,Wong,Man Li,Unknown,No subdivisions info,No subdivisions info,1965,2,12,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1104,2700,Healthcare,Guangming Wu,61,China,Danyang,Medical equipment,China,Unknown,M,1962-02-27,Wu,Guangming,Unknown,No subdivisions info,No subdivisions info,1962,2,27,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1104,2700,Healthcare,Zhu Yi,59,China,Chengdu,Pharmaceuticals,China,Unknown,M,1963-12-01,Zhu ,Yi ,Unknown,No subdivisions info,No subdivisions info,1963,12,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Real Estate,Ben Ashkenazy,53,United States,New York,Real estate,United States,Unknown,M,1969-09-23,Ashkenazy,Ben,Unknown,New York,Northeast,1969,9,23,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Finance & Investments,Felix Baker,54,United States,New York,Biotech investing,United States,Unknown,M,1969-03-29,Baker,Felix,Unknown,New York,Northeast,1969,3,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Finance & Investments,Julian Baker,56,United States,New York,Investing,United States,Unknown,M,1966-05-21,Baker,Julian,Unknown,New York,Northeast,1966,5,21,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Media & Entertainment,David Baszucki,60,United States,San Francisco,Online games,United States,Unknown,M,1963-01-20,Baszucki,David,Unknown,California,West,1963,1,20,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Food & Beverage,Joesley Batista,51,Brazil,Sao Paulo,Beef processing,Brazil,Unknown,M,1972-02-05,Batista,Joesley,Unknown,No subdivisions info,No subdivisions info,1972,2,5,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,South America
1164,2600,Food & Beverage,Wesley Batista,50,Brazil,Sao Paulo,Beef packing,Brazil,Unknown,M,1972-12-08,Batista,Wesley,Unknown,No subdivisions info,No subdivisions info,1972,12,8,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,South America
1164,2600,Media & Entertainment,Yvonne Bauer,46,Germany,Hamburg,"Magazines, media",Germany,Unknown,F,1977-03-29,Bauer,Yvonne,Unknown,No subdivisions info,No subdivisions info,1977,3,29,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
1164,2600,Manufacturing,Miriam Baumann-Blocher,48,Switzerland,Rheinfelden,Chemicals,Switzerland,Unknown,F,1975-01-01,Baumann-Blocher,Miriam,Unknown,No subdivisions info,No subdivisions info,1975,1,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,Europe
1164,2600,Healthcare,Cen Junda,58,China,Lianyungang,Pharmaceuticals,China,Unknown,M,1964-06-18,Cen,Junda,Unknown,No subdivisions info,No subdivisions info,1964,6,18,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Finance & Investments,Richard Chandler,64,Singapore,Singapore,Investments,New Zealand,Unknown,M,1959-01-01,Chandler,Richard,Unknown,No subdivisions info,No subdivisions info,1959,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,Asia
1164,2600,Manufacturing,Chen Zhiping,47,China,Shenzhen,E-cigarettes,China,Unknown,M,1976-01-01,Chen,Zhiping,Unknown,No subdivisions info,No subdivisions info,1976,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Service,Fernando Chico Pardo,71,Mexico,Mexico City,Airport management,Mexico,Unknown,M,1952-02-15,Chico Pardo,Fernando,Unknown,No subdivisions info,No subdivisions info,1952,2,15,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024,23.634501,-102.552784,North America
1164,2600,Energy,Ray Davis,81,United States,Dallas,Pipelines,United States,Unknown,M,1941-12-18,Davis,Ray,Unknown,Texas,South,1941,12,18,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Construction & Engineering,Maria Del Pino,67,Spain,Madrid,Construction,Spain,Unknown,F,1956-03-19,Del Pino,Maria,Unknown,No subdivisions info,No subdivisions info,1956,3,19,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781,40.463667,-3.74922,Europe
1164,2600,Manufacturing,Deng Weiming & family,54,China,Changsha,Battery components,China,Unknown,M,1968-09-01,Deng,Weiming,Unknown,No subdivisions info,No subdivisions info,1968,9,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Food & Beverage,"John Dorrance, III.",79,Ireland,Dublin,Campbell Soup,Ireland,Unknown,M,1944-01-01,Dorrance,John,Unknown,No subdivisions info,No subdivisions info,1944,1,1,No CPI info,No CPI info,513391778882,67.0,102.6,82.1,14.2,46.2,5033164,53.41291,-8.24389,Europe
1164,2600,Diversified,Carl Douglas,61,Sweden,Stockholm,Investments,Sweden,Unknown,M,1961-05-05,Douglas,Carl,Unknown,No subdivisions info,No subdivisions info,1961,5,5,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,Europe
1164,2600,Diversified,Eric Douglas,54,Sweden,Stockholm,Investments,Sweden,Unknown,M,1968-05-01,Douglas,Eric,Unknown,No subdivisions info,No subdivisions info,1968,5,1,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,Europe
1164,2600,Manufacturing,Fiona Geminder,58,Australia,Melbourne,Manufacturing,Australia,Unknown,F,1964-12-01,Geminder,Fiona,Unknown,No subdivisions info,No subdivisions info,1964,12,1,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,Oceania
1164,2600,Finance & Investments,Stewart Horejsi & family,85,United States,Phoenix,Berkshire Hathaway,United States,Unknown,M,1937-09-19,Horejsi,Stewart,Unknown,Arizona,West,1937,9,19,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Healthcare,Hou Juncheng,58,China,Hangzhou,Cosmetics,China,Unknown,M,1964-12-17,Hou,Juncheng,Unknown,No subdivisions info,No subdivisions info,1964,12,17,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Construction & Engineering,Zhenda Huang & family,75,China,Shantou,Construction,China,Unknown,M,1947-09-01,Huang,Zhenda,Unknown,No subdivisions info,No subdivisions info,1947,9,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Service,Dmitry Kamenshchik,54,Russia,Moscow,Airport,Russia,Unknown,M,1968-04-26,Kamenshchik,Dmitry,Unknown,No subdivisions info,No subdivisions info,1968,4,26,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,Europe
1164,2600,Finance & Investments,Alicia Koplowitz,69,Spain,Madrid,"Construction, investments",Spain,Unknown,F,1953-09-12,Koplowitz,Alicia,Unknown,No subdivisions info,No subdivisions info,1953,9,12,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781,40.463667,-3.74922,Europe
1164,2600,Real Estate,Adam Kwok,40,Hong Kong,Hong Kong,Real estate,Hong Kong,Unknown,M,1983-04-01,Kwok,Adam,Unknown,No subdivisions info,No subdivisions info,1983,4,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
1164,2600,Finance & Investments,Henry Laufer,77,United States,Lake Worth,Hedge funds,United States,Unknown,M,1945-08-13,Laufer,Henry,Investor,Florida,South,1945,8,13,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Food & Beverage,Louis Le Duff,76,France,Paris,Bakeries,France,Unknown,M,1946-08-01,Le Duff,Louis,Unknown,No subdivisions info,No subdivisions info,1946,8,1,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749,Europe
1164,2600,Technology,Mark Leonard & family,66,Canada,Toronto,Software,Canada,Unknown,M,1956-05-06,Leonard,Mark,Unknown,No subdivisions info,No subdivisions info,1956,5,6,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,North America
1164,2600,Automotive,Li Guoqiang,59,China,Beijing,Auto dealerships,China,Unknown,M,1964-01-01,Li,Guoqiang,Unknown,No subdivisions info,No subdivisions info,1964,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Service,Li Yongxin,47,China,Beijing,Education,China,Unknown,M,1976-03-09,Li,Yongxin,Unknown,No subdivisions info,No subdivisions info,1976,3,9,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Finance & Investments,Peter Lim,69,Singapore,Singapore,Investments,Singapore,Unknown,M,1953-06-01,Lim,Peter,Unknown,No subdivisions info,No subdivisions info,1953,6,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,Asia
1164,2600,Diversified,Lu Weiding,52,China,Hangzhou,Diversified,China,Unknown,M,1971-03-01,Lu,Weiding,Unknown,No subdivisions info,No subdivisions info,1971,3,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
1164,2600,Service,Sergio Mantegazza,95,Switzerland,Lugano,Travel,Switzerland,Unknown,M,1927-10-31,Mantegazza,Sergio,Unknown,No subdivisions info,No subdivisions info,1927,10,31,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,Europe
1164,2600,Finance & Investments,Hans Melchers,84,Netherlands,Vorden,"Chemicals, investments",Netherlands,Unknown,M,1938-04-28,Melchers,Hans,Unknown,No subdivisions info,No subdivisions info,1938,4,28,115.91,2.6,909070395161,85.0,104.2,81.8,23.0,41.2,17332850,52.132633,5.291266,Europe
1164,2600,Food & Beverage,C. Dean Metropoulos,76,United States,Palm Beach,Investments,United States,Unknown,M,1946-05-05,Metropoulos,C. Dean,Unknown,Florida,South,1946,5,5,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Manufacturing,Hans Georg Naeder,61,Germany,Duderstadt,Prosthetics,Germany,Unknown,M,1961-09-04,Naeder,Hans Georg,Unknown,No subdivisions info,No subdivisions info,1961,9,4,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
1164,2600,Fashion & Retail,Falguni Nayar,60,India,Mumbai,Retailing,India,Nykaa,F,1963-02-19,Nayar,Falguni,Founder & CEO,No subdivisions info,No subdivisions info,1963,2,19,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
1164,2600,Finance & Investments,James Packer,55,United States,Los Angeles,Investments,Australia,Unknown,M,1967-09-08,Packer,James,Unknown,California,West,1967,9,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Logistics,Alexander Ponomarenko,58,Russia,Moscow,"Real estate, airport",Russia,Unknown,M,1964-10-27,Ponomarenko,Alexander,Unknown,No subdivisions info,No subdivisions info,1964,10,27,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,Europe
1164,2600,Finance & Investments,Nicholas Pritzker,79,United States,Nicasio,"Hotels, investments",United States,Unknown,M,1944-01-01,Pritzker,Nicholas,Unknown,California,West,1944,1,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Food & Beverage,Alejandro Santo Domingo,46,United States,New York,Beer,United States,Unknown,M,1977-02-13,Santo Domingo,Alejandro,Unknown,New York,Northeast,1977,2,13,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Technology,Steven Sarowitz,57,United States,Highland Park,Payroll software,United States,Unknown,M,1965-11-07,Sarowitz,Steven,Unknown,Illinois,Midwest,1965,11,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Automotive,Maria-Elisabeth Schaeffler-Thumann,81,Germany,Herzogenaurach,Auto parts,Germany,Unknown,F,1941-08-17,Schaeffler-Thumann,Maria-Elisabeth,Unknown,No subdivisions info,No subdivisions info,1941,8,17,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
1164,2600,Healthcare,Leonard Schleifer,70,United States,Tarrytown,Pharmaceuticals,United States,Regeneron Pharmaceuticals,M,1952-07-07,Schleifer,Leonard,CEO and Founder,New York,Northeast,1952,7,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
1164,2600,Manufacturing,Dieter Schnabel,77,Germany,Hamburg,Chemicals,Germany,Unknown,M,1946-01-01,Schnabel,Dieter,Unknown,No subdivisions info,No subdivisions info,1946,1,1,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
